"Classical"	"Basal"	"Exo"	"Imm"	"hgnc_symbol"
"ACAD9"	0.0177445446508017	0.190330194394033	-0.23997212936798	-0.188138318524777	"ACAD9"
"PNPLA2"	0.694666260490035	-0.329802697443089	-0.76317624106555	-0.531871320724868	"PNPLA2"
"MBOAT4"	-0.55302466521266	-0.862520853175664	1.55669212954849	0.538963262701121	"MBOAT4"
"AGTRAP"	-0.0547854683765764	0.482478408371477	-0.60540764240304	-0.364965469179261	"AGTRAP"
"CRACR2B"	1.70078616192178	-1.01736770344839	-0.852928128228665	-2.1710799183202	"CRACR2B"
"CD151"	0.362584443968481	0.192266986785375	-0.564114701000628	-0.825489971596654	"CD151"
"FAM20C"	-0.394629817935234	0.272629476273314	-0.124965051019473	0.371750700835105	"FAM20C"
"ANXA2R"	-0.426745550912473	-0.321724842311348	-0.241990702676019	1.11519431363806	"ANXA2R"
"SOX12"	-0.174473829888083	0.337339670288795	-0.439444719803232	0.0531284927843367	"SOX12"
"FAM87B"	-0.439425499471222	-0.170009859431403	0.142357911773103	0.829720780289016	"FAM87B"
"KCNJ10"	-0.327879538261739	-0.580381094086294	-0.166097312929536	1.20379240301976	"KCNJ10"
"MGC45800"	-0.723314167267216	0.393645603079205	-0.378284239296907	0.79567318920392	"MGC45800"
"PCDHB9"	-0.22072012562225	0.797517466710725	-0.901247806262512	-0.518441259272996	"PCDHB9"
"ZNF620"	0.433257233757623	-0.623395156020236	0.193204362732392	-0.129129459250067	"ZNF620"
"ZNF518A"	0.665177925871592	-0.44273510206907	-0.495799992481373	-0.426740940685131	"ZNF518A"
"AP3S1"	-0.126045691877892	0.35500535396082	-0.378795282519328	-0.0975651791911644	"AP3S1"
"ARL6IP6"	-0.0213314697356077	0.434103381160903	-0.507073374682347	-0.401344732093352	"ARL6IP6"
"ZNF354C"	-0.510632805614672	-0.189807110816347	0.309741512631463	0.850876597798309	"ZNF354C"
"RIC8A"	0.0200625990750371	0.128537739667516	-0.309187657520044	-0.0550108230021606	"RIC8A"
"IMP3"	0.485291231983879	-0.339854987854879	-0.388333473751067	-0.250670450988579	"IMP3"
"LRRC75B"	0.756598845693466	-0.641794786206647	0.379741795687575	-1.09096530633635	"LRRC75B"
"ADAMTSL1"	-1.2017838968681	-0.181051905304101	0.663033971656102	1.42581064479841	"ADAMTSL1"
"FAM26E"	-0.598487407872488	0.137978346755394	-0.140017315264796	0.828481074272042	"FAM26E"
"ALS2CL"	0.332477695111327	0.647399776044325	-1.22487996555866	-1.70909713497738	"ALS2CL"
"MLF1"	-0.416458435622899	0.75870886077536	-0.659332030497845	-0.114518698733551	"MLF1"
"GRAMD1C"	0.375328299642549	-0.135591679908241	0.0357396610078837	-0.636809296230463	"GRAMD1C"
"STAP2"	1.03580272286892	-0.465357699108475	-0.592000559336985	-1.32910894355874	"STAP2"
"BOLA1"	0.358745633121599	-0.0327576584319465	-0.413455313232791	-0.451766264164631	"BOLA1"
"DALRD3"	0.160623489780151	0.126429649952738	-0.274924113225434	-0.366175121774549	"DALRD3"
"FAR2P2"	-0.413525402702423	-1.07083024733	0.490526746869329	1.33763690700366	"FAR2P2"
"ZNF518B"	-0.678728186991343	-0.192048795269172	0.329774104723359	1.04846515297573	"ZNF518B"
"AMER3"	-1.01558203117442	-1.33120491716288	0.115498543923336	2.23577235860873	"AMER3"
"ZNF366"	-0.758135304185	-0.812525098815763	0.853908944978105	1.34378459970699	"ZNF366"
"PARD6G"	-0.475185179887959	0.181493895683043	0.0434755753877817	0.5268087164806	"PARD6G"
"ZNF454"	-0.423706760105625	-0.273494221253604	0.552033667523915	0.672501846970606	"ZNF454"
"ZC3H12D"	-1.01237659184331	-1.08043286924112	-0.397467962166901	2.25464087418551	"ZC3H12D"
"KDELC2"	-0.357892259967446	0.224501024037179	-0.143639681691827	0.385948712409906	"KDELC2"
"PLEC"	0.0411552221022822	0.732216305638545	-1.33479468120724	-0.85029051101198	"PLEC"
"ZNF543"	-0.0627652795070359	-0.242222719804302	-0.089293904442431	0.471117292537693	"ZNF543"
"TMEM151B"	-0.731179907338232	-0.781786886783784	0.173240189973941	1.65501996795984	"TMEM151B"
"GALNT11"	-0.141875809950159	-0.0765915368655958	0.0822425822973455	0.304046736300044	"GALNT11"
"SLITRK1"	-1.35525202811178	-0.988631560505387	0.270008187131618	2.29673936681168	"SLITRK1"
"AQP11"	0.69824590696949	-0.866823485472381	-0.189598646682075	-0.0930129576145457	"AQP11"
"KCNG2"	-0.932148877449809	-0.458342640857845	-0.156909003433282	1.7431468239364	"KCNG2"
"SHISA3"	-0.92139260764012	-0.661999415979158	0.828822522285522	1.42832975668311	"SHISA3"
"FAM220A"	-0.0206113418973207	0.140526903382065	-0.322944486589242	0.0119268922935733	"FAM220A"
"DNAJC22"	1.10815558440873	-0.856432470216443	-0.149301832315263	-1.14367594600034	"DNAJC22"
"KIAA1731NL"	-0.450322991034711	0.184749751125763	-0.168850112704122	0.599235312625844	"KIAA1731NL"
"NT5DC1"	0.385059473395679	-0.45331134176289	-0.130344831156861	-0.0440907780498139	"NT5DC1"
"GLDC"	-0.468345315073292	-0.180327965734511	0.247507670594182	0.824379908534291	"GLDC"
"P4HTM"	0.387467408602113	-0.258486988326392	-0.373190046495714	-0.175140746024353	"P4HTM"
"UCN3"	-0.685304566113936	-0.94078215052321	0.107651097845368	1.69356565767023	"UCN3"
"SLC25A20"	0.515901688438954	-0.668522552632962	-0.0363125021436234	-0.0894734226689454	"SLC25A20"
"CD28"	-1.52264500005159	-1.16276221898857	0.428625509311658	2.42931328498532	"CD28"
"ERBB4"	-0.315617488461493	-0.770432135522162	1.58077321197988	-0.0148911083480546	"ERBB4"
"MAF"	-0.638345577198484	0.492566279632803	-0.213957550970061	0.486795401324847	"MAF"
"PSAPL1"	2.63613863263848	-1.91173380564412	-1.63285096868501	-2.9005919918924	"PSAPL1"
"GPR35"	1.4346991116406	-0.850236558007115	-0.927934086729987	-1.49204689384839	"GPR35"
"CSRNP3"	-0.748681687331336	-0.656298442609081	0.503563067551461	1.41899942858591	"CSRNP3"
"KCTD12"	-0.50912689678116	-0.589546769484855	0.619058130490374	1.01265336778234	"KCTD12"
"RPP25"	0.824038175494223	-0.446630995165786	-0.766035835032833	-0.640465091694124	"RPP25"
"GLULP4"	-0.222118031637034	0.145096821982571	0.0713016950858438	0.145955401398161	"GLULP4"
"THBD"	-0.779819839218772	0.201785059970247	-0.231035712909919	1.01776065901487	"THBD"
"GP5"	-0.240315162897183	-0.643675015513904	-0.183391409978741	1.14902142367563	"GP5"
"COX5A"	0.63015205770251	-0.343631635646297	-0.532112860587644	-0.482785747141436	"COX5A"
"STX19"	1.4425598006404	-0.704932976676386	-0.967786753487589	-1.89339620677635	"STX19"
"FAM132B"	-0.349059889376625	0.72209854700108	-0.265127670551392	-0.418130591895628	"FAM132B"
"ZHX2"	-0.191326557614702	-0.0780376340554137	-0.134484230677882	0.493215194953978	"ZHX2"
"CD300LB"	-0.695750153665264	-0.368336156316917	0.497455892120799	1.14317782114355	"CD300LB"
"OPLAH"	0.768758847488303	-0.232340285486245	-0.768901629541406	-0.902491964254355	"OPLAH"
"TMEM52"	-0.204520234871147	-0.998193844278644	2.24164414223568	-1.80966869552599	"TMEM52"
"TMEM139"	0.464896886780434	0.299977430735349	-0.85507031677045	-1.2545319867109	"TMEM139"
"MSC"	-0.676160576779387	0.0597152538584698	-0.313340261667008	1.06747868180675	"MSC"
"APOLD1"	-0.974651844871576	-0.666300432903128	0.632298411650983	1.56859568264643	"APOLD1"
"FAM101A"	0.897407380397765	-0.474326227725019	-0.886731174921279	-0.710756146599787	"FAM101A"
"TPRX1"	0.00136031206968853	-0.0303480234004421	0.11924818541168	-0.0433514540608226	"TPRX1"
"ZBTB7A"	0.424973654799449	-0.0544357142461484	-0.660987742078216	-0.429017750735697	"ZBTB7A"
"TUFM"	0.337351846771754	-0.121966904187037	-0.373156326892761	-0.276869427866857	"TUFM"
"CTC1"	-0.111169120286864	-0.372522862754609	-0.00940394753341659	0.628448958497106	"CTC1"
"FBXO34"	0.501543101700257	-0.187596406949675	-0.484569765475816	-0.471761738291109	"FBXO34"
"LINC00324"	-0.13509983053743	-0.701006543988009	0.251000388060447	0.848175615484327	"LINC00324"
"KLHDC7A"	0.712175504230576	-0.271469662896011	0.0899491070968431	-1.43637941689819	"KLHDC7A"
"RCC2"	0.124158317765451	0.179104937198469	-0.48117847908251	-0.260048584440872	"RCC2"
"CCDC89"	-0.35820683042079	0.0299870871474833	-0.125332710373916	0.62941652952297	"CCDC89"
"TAAR3"	0.782159134363177	-0.684365213637006	-0.121698622804269	-0.558620924683526	"TAAR3"
"FAM133A"	-0.347123855372962	-0.474208441430461	-0.0762817058760389	1.09729512312814	"FAM133A"
"C12orf42"	-1.19696616790601	-1.0373463820098	-0.556448701572952	2.46360769211286	"C12orf42"
"HTR1F"	-0.821627498834066	-0.344022301722318	0.183028253238923	1.42407117683129	"HTR1F"
"SAMD4B"	-0.132722725756103	0.35562567096828	-0.657469597020773	0.0414842866472787	"SAMD4B"
"GIMAP7"	-1.13456061108499	-1.39697175829647	0.719310655634975	2.06674620775752	"GIMAP7"
"TCAIM"	0.447653951629604	-0.260581568951788	-0.104343429635832	-0.472029042986567	"TCAIM"
"TMEM125"	1.09400360571303	-0.690823826033081	-0.345868204900568	-1.23560761892489	"TMEM125"
"CALR"	0.123476098036092	0.150055171178971	-0.501616236535057	-0.198873304215734	"CALR"
"LDLRAD3"	-0.766693122389998	0.353760644296659	0.0496479949242166	0.719834978165859	"LDLRAD3"
"RP11-429E11.3"	-0.222691580794296	-0.182876969366734	0.247357156060557	0.471344744253996	"RP11-429E11.3"
"RAD23A"	0.206327420522553	0.0978372388051843	-0.503563884558695	-0.285762752765495	"RAD23A"
"C2orf71"	-0.176829531877582	-0.548468206211962	0.00623001384230734	0.913167958117742	"C2orf71"
"NSUN7"	0.853327542497398	-0.500617020934498	-0.0343930324703143	-1.21125501715336	"NSUN7"
"WSCD1"	-0.438719395296434	-0.724115153232028	0.845372214242331	0.90573146046995	"WSCD1"
"RAB39A"	-0.71501695512447	-0.573871717452262	0.486528716648822	1.33925981932322	"RAB39A"
"GATA2"	-0.596813090408366	-0.154926761269117	0.421790477130836	0.863215888761624	"GATA2"
"EGR3"	-0.268370052813561	-0.885517463358218	-0.249170593047901	1.31859363647484	"EGR3"
"GPC5"	1.15235660659258	-2.22015506831915	0.260682770233083	-0.132733910698193	"GPC5"
"AC073072.5"	-0.675663627735483	-0.263207201770168	-0.203993349210702	1.35511289085972	"AC073072.5"
"FJX1"	-0.52343231047008	0.37918951637947	0.399573094017084	0.119489449175803	"FJX1"
"ZBTB18"	0.514700296564988	-0.67758871460547	-0.209351959560439	0.0218415919067184	"ZBTB18"
"EEF1A1P27"	-0.106768018904636	-0.0271379887079127	0.0829359292427278	0.183518482135751	"EEF1A1P27"
"SLC17A8"	-0.039384624860566	-0.163888930542559	0.629407443263008	-0.215426385912244	"SLC17A8"
"SHARPIN"	0.328781236426892	0.138045982101004	-0.712188477778712	-0.532614589706542	"SHARPIN"
"LBX2"	0.846394137040247	-0.0800502802768638	-1.31584830203297	-1.16938545564527	"LBX2"
"SLITRK4"	-0.98239272869295	0.339118333074385	-0.291450845795582	1.11716262145128	"SLITRK4"
"CIITA"	-0.396787788180435	-0.760663972681872	0.0814739936085721	1.26145976574186	"CIITA"
"ZFPM1"	1.70696154539223	-1.49650770362212	-0.874533057368607	-1.16482981666587	"ZFPM1"
"ZBTB42"	0.463721563409488	-0.15807816463814	0.00719634078362938	-0.799016114464414	"ZBTB42"
"FCER1A"	-0.763419990489186	-0.833205667566175	0.703052828165201	1.43885846795351	"FCER1A"
"RPRML"	-0.0640554839073012	-0.13256913484045	0.0576657775803189	0.269818482703393	"RPRML"
"ARL14"	1.20423117518845	-0.324430141568407	-1.27216872130453	-1.84208969685643	"ARL14"
"SYCN"	-1.61178479935742	-2.80875766628222	4.56316673306842	-4.2899490087806	"SYCN"
"CDH5"	-0.712516551393429	-0.499750574319312	0.571972422562867	1.21012329380349	"CDH5"
"MROH1"	0.467349230816444	0.0243433251158902	-0.641645111870213	-0.694025129866363	"MROH1"
"C1orf200"	-0.293323222977965	-0.315194005424092	-0.0204812898513922	0.86572245128706	"C1orf200"
"GIPC3"	-0.377048667605147	-0.0919332322256077	0.341641444777055	0.547366526142824	"GIPC3"
"NLRP11"	0.0493588189827122	-0.535621869502487	0.584906968794346	0.172722523595031	"NLRP11"
"PDXDC1"	0.604364154843203	-0.463818373008171	-0.405261211441539	-0.316466739349161	"PDXDC1"
"ZNF154"	-0.47433250944863	-0.391828708161168	0.183282722725276	1.05242589256467	"ZNF154"
"B3GNT3"	0.882702918972254	0.0480431665429084	-1.25218329084746	-1.78460242584455	"B3GNT3"
"NRXN1"	-1.43491488684834	-1.55918256377124	0.471141525056711	2.51899712688613	"NRXN1"
"SEPHS2"	0.706408926407243	-0.650122355162559	-0.258169878594643	-0.364773812462484	"SEPHS2"
"GPBAR1"	0.343042186077158	-1.21884603578931	0.619471044545093	0.291990984715072	"GPBAR1"
"CCR8"	-0.562390329969631	-0.570790580481876	0.334668646865605	1.23846205428708	"CCR8"
"GOLGA8J"	-0.0411356282929501	0.00716297687456394	0.136943087414123	-0.032084486419742	"GOLGA8J"
"BBS10"	-0.228456717143936	0.0198114839142392	0.0941722969014123	0.32128109655121	"BBS10"
"SSC5D"	-0.657193337425701	0.347443952793305	-0.157313696375582	0.672466861158493	"SSC5D"
"DCTPP1"	0.419517306489405	-0.210292774316552	-0.398445042605973	-0.299692992662561	"DCTPP1"
"PPP1R14BP3"	0.0108470303911966	0.61413041011455	-0.762415436051996	-0.741261790879767	"PPP1R14BP3"
"RP11-1319K7.1"	0.0357823652837443	-0.488993472843233	-0.116649203892565	0.615184053263457	"RP11-1319K7.1"
"TSHZ1"	-0.163038917008238	-0.408442926997013	0.316454958886633	0.56917382242762	"TSHZ1"
"PSTK"	0.249242498842288	-0.393449970462041	-0.137020430769815	0.155415454317306	"PSTK"
"C3orf80"	-0.760630763658878	0.306533959984587	-0.34682389701711	0.92509238435805	"C3orf80"
"TMEM150B"	1.67271941383408	-2.06960490391801	-0.849698511352797	-0.502561799488525	"TMEM150B"
"SEPT1"	-1.16976439488286	-1.36368528681429	-0.246728655590327	2.44754941477703	"SEPT1"
"TRNAU1AP"	-0.0506350055061409	0.274864537164665	-0.299393828520297	-0.15747367092438	"TRNAU1AP"
"TDRD6"	-0.619298948365241	-0.870058007735071	0.543009242810367	1.39567225623305	"TDRD6"
"FAHD1"	0.508285264619156	-0.359653359812279	-0.271718384161205	-0.338162258343296	"FAHD1"
"TDRP"	-0.432068634359888	-0.519527888798235	0.644414422442755	0.856336490730814	"TDRP"
"RCC1"	0.156156223587692	0.262047388387232	-0.595767617620317	-0.424325052473225	"RCC1"
"PRKRA"	0.0342250836550313	0.112933789675145	-0.256021270531152	-0.0871253972308899	"PRKRA"
"ZNRF2"	0.470465132835115	-0.519990451302406	-0.1754973354655	-0.0967709935699949	"ZNRF2"
"SLC9A4"	2.33186282765346	-2.36286774439888	-0.754802372047157	-1.81837777967352	"SLC9A4"
"FGD6"	0.122369146164177	0.466399611267374	-0.800300107716369	-0.664810940199957	"FGD6"
"OAZ2"	-0.270163086971194	-0.0562999835143501	0.087514328070093	0.479803842767073	"OAZ2"
"KCTD4"	-0.927789905060091	-0.952389320705212	2.67524362624008	-0.536571798453742	"KCTD4"
"HCLS1"	-0.950513954063878	-0.644728662474513	0.308161271431423	1.67711883854604	"HCLS1"
"DEFB124"	-0.340645614933054	-0.406530915107346	0.255106815781043	0.872230921710369	"DEFB124"
"MCFD2"	-0.369322580239882	0.409569208139337	-0.167755675335913	0.157592799552115	"MCFD2"
"SERTM1"	-1.96374682330812	-1.69990208233136	0.201363595973288	3.10336987597492	"SERTM1"
"GAS1"	-1.60396453868324	0.634054443909564	-0.274214476593066	1.40568815006253	"GAS1"
"HMHA1"	-0.712066222420803	-0.0758096458426624	-0.57414204646338	1.30796838504756	"HMHA1"
"DEFB119"	-0.0824370768731153	-0.0393459011412749	0.245355883890877	0.0364075525041892	"DEFB119"
"DIP2C-AS1"	1.03279467924043	-1.3014589758143	0.465046327691305	-0.954075773039205	"DIP2C-AS1"
"BHLHA15"	-1.59179383610023	-1.37111730399566	3.59173437105687	-1.58967278924294	"BHLHA15"
"C9orf139"	-0.107324318994382	-0.609773553650942	0.0612545488946943	0.83836667343376	"C9orf139"
"TSPYL5"	-0.737479793898671	0.12219138308629	0.222773872477387	0.860859977714251	"TSPYL5"
"FUT7"	-0.726709361846743	-0.599221918286912	-0.0389676549354521	1.60634776563795	"FUT7"
"SKIDA1"	-0.44509444394902	-0.284022533471143	0.621405742381596	0.660035314656339	"SKIDA1"
"MB21D2"	-0.280766860360146	-0.309469058200562	-0.106642408927203	0.849785790298044	"MB21D2"
"SSTR2"	-0.945514390380976	-1.03872712946882	0.282967225996659	1.93987354217862	"SSTR2"
"PRF1"	-0.80814792504137	-0.400113532581042	0.500395341244948	1.28816137162718	"PRF1"
"MAB21L1"	-0.632534027235468	-0.310898549811197	0.302715903201788	1.12286609379421	"MAB21L1"
"YOD1"	0.642247747445172	-0.202805773500135	-0.899406500353682	-0.557433418721457	"YOD1"
"RP11-290F5.2"	0.877927846419214	-0.639188650242511	-0.338801792197432	-0.698299846188287	"RP11-290F5.2"
"CLRN3"	1.98083287676035	-2.28779444294793	-0.640190964982327	-1.1004086034171	"CLRN3"
"WDFY3-AS2"	-0.274110416265933	-0.534305982616724	0.456063797609985	0.780464252069064	"WDFY3-AS2"
"ARSJ"	-0.367690755101173	0.52390586352262	-0.137663646281413	-0.0572781540768781	"ARSJ"
"HOXC9"	0.941137865359711	-0.429432678629344	-1.71265379380948	-0.531277109301244	"HOXC9"
"MAP3K15"	-1.18154061390232	-1.34001081975298	0.289984174474181	2.31787469440759	"MAP3K15"
"PPA1"	0.711827600008903	-0.495254612372168	-0.490227662049825	-0.456768999717584	"PPA1"
"PSMG4"	0.584296013208459	-0.340489760139492	-0.430612308085199	-0.439190049786581	"PSMG4"
"BHLHE22"	-0.914800797701045	-0.934656951362963	0.776140754888685	1.62397887148764	"BHLHE22"
"ZNF443"	0.630052609151294	-0.607872758584978	-0.0662990376378878	-0.372174304448631	"ZNF443"
"PDIA3P1"	0.475035153166724	-0.179871988791013	-0.486013096224756	-0.416176709295741	"PDIA3P1"
"CXCR2"	-0.854653131985639	-0.738809096215506	0.470918643560128	1.59062043769104	"CXCR2"
"SCRIB"	0.374863106525232	0.227554435357054	-0.804966578275919	-0.79457811590431	"SCRIB"
"KCTD2"	-0.261794625333554	0.086703219332731	0.0331070575162719	0.322545916419516	"KCTD2"
"D2HGDH"	0.632037356141264	-0.255216780752686	-0.431833629050158	-0.704661908950934	"D2HGDH"
"FAM83H"	0.522461311457186	0.33580315385114	-1.22985138405522	-1.32387361805765	"FAM83H"
"LRRC57"	0.31514102980009	-0.0751418512552264	-0.426556721191693	-0.273347243826571	"LRRC57"
"MRPL14"	0.58632543654398	-0.247104545074009	-0.613423451203844	-0.495528455962581	"MRPL14"
"GPR137C"	-0.293754236478439	0.0657770838262965	-0.07184845020182	0.461695430907792	"GPR137C"
"ZFP82"	-0.578822793831975	-0.361787767564583	0.332223493841277	1.08522511902843	"ZFP82"
"NQO1"	1.38267663931299	-0.865219547745907	-0.978405665794311	-1.25575946896037	"NQO1"
"SLC25A42"	-0.277981813222514	-0.24732301882011	0.0406603111504431	0.725532395351386	"SLC25A42"
"SLC26A11"	-0.110236452893122	-0.681215318495028	0.357980105123714	0.721062644262123	"SLC26A11"
"HIGD1A"	0.475543298811681	-0.212918404776694	-0.323165604433602	-0.466647690932876	"HIGD1A"
"OR52N4"	-0.414121760649187	-0.729001316336068	-0.280837080145189	1.45590617498394	"OR52N4"
"MAPK15"	0.545034028377075	0.479388577319589	-1.39770047577657	-1.89565899000937	"MAPK15"
"ADIPOQ"	-4.04647449992838	-1.97807727720965	-0.798646368281357	4.52515238071401	"ADIPOQ"
"F2R"	-0.558816557530163	0.00134019261103421	0.25244080126893	0.741451262390058	"F2R"
"OR52P1P"	-0.0868833997667466	-0.0092690091934348	-0.0701846496518214	0.222149927703777	"OR52P1P"
"MUC16"	-1.05540355285942	1.92731950110343	-2.14372860325062	-0.943561397344954	"MUC16"
"FER1L6-AS1"	0.88989080616221	-0.693257464514734	-0.322452916202111	-0.646377007043804	"FER1L6-AS1"
"DHTKD1"	0.42143173486273	-0.382688764345547	-0.0574115377809973	-0.257199060380189	"DHTKD1"
"PENK"	-1.92646767499669	-1.4814822236568	0.973897040981166	2.57284994850557	"PENK"
"C4orf50"	-0.217470374371815	-0.439293491163762	0.235135119220901	0.746652578259866	"C4orf50"
"TMEM132C"	-0.375467798628631	-1.54221115086346	1.06219739708367	1.17800262673781	"TMEM132C"
"FRAT2"	0.776230758515054	-0.585548825106868	-0.393288214657813	-0.521713759314796	"FRAT2"
"TMEM102"	0.495640526680127	-0.267227959024575	-0.189458669842327	-0.510738915610474	"TMEM102"
"TMEM132E"	-0.104111766794415	-0.742874703153805	0.0394803735112654	0.948249481615572	"TMEM132E"
"LRRC75A"	0.857763190222569	-1.27411397180363	-0.0598189361277651	-0.0755646027437662	"LRRC75A"
"CCDC108"	1.53439908271552	-1.35715880233472	-1.02189608353308	-0.787929015544347	"CCDC108"
"AATK"	1.14909400585627	-1.08561113145571	-0.528226613681727	-0.595466861521487	"AATK"
"TMEM45A"	-0.689951223266558	0.978506331950695	-0.747024917383934	0.03266609739206	"TMEM45A"
"ZBTB2"	-0.0207015706566754	-0.249202628607866	-0.187677369205518	0.449769821172377	"ZBTB2"
"ACBD4"	0.532626030446432	-0.326579215997226	-0.213890031786108	-0.482466881330026	"ACBD4"
"C6orf223"	1.58377949850853	-0.691170529975736	-1.92413757162473	-1.82912649731204	"C6orf223"
"TMIE"	-0.611593658828528	0.875833117867491	-0.778743476274801	0.0835815608872346	"TMIE"
"FDCSP"	-1.0589696066865	-1.77356166012955	-2.52682525937565	2.84471129237504	"FDCSP"
"GPR135"	-0.567047072489707	-0.115789611032018	0.298883854048332	0.858621790445793	"GPR135"
"ANKRD62"	0.0136269793435811	-0.348312896042227	0.827325974565923	-0.276987163494876	"ANKRD62"
"P2RY13"	-0.689486672906054	-1.04362412699763	0.907015821929422	1.38107517614491	"P2RY13"
"TNFSF15"	0.713744679549993	-0.976545992117904	-0.0772113087780706	-0.0931613743373605	"TNFSF15"
"PHLDA2"	1.19326004869901	-0.304306722844326	-1.54271666332457	-1.68066108836883	"PHLDA2"
"GPR88"	-0.437375242731283	-0.370999040938906	0.165739319971486	1.01251286295788	"GPR88"
"PLAG1"	-0.732457504495588	1.19398170386302	-1.01628956075669	-0.210771496364693	"PLAG1"
"C5orf30"	0.941869424847769	-0.713856864173618	-0.489147196117993	-0.657419802072584	"C5orf30"
"AMIGO1"	0.133177531644718	-1.12240361018169	0.303973673193097	0.746367682739201	"AMIGO1"
"TMEM252"	-0.492086168814453	-1.00894433496372	1.53409426015365	0.590583320281871	"TMEM252"
"SIAH2"	-0.0248772977210004	0.297614090189757	-0.524838366253034	-0.130699901568953	"SIAH2"
"COPG1"	0.181516191154795	0.164998454799649	-0.506721937007806	-0.347301921404501	"COPG1"
"LINC00471"	-0.277365798529253	0.331121489900271	-0.141209901046136	0.0929970812339446	"LINC00471"
"CELF2-AS1"	-0.580341782783558	-0.701463073260866	0.0855926427663246	1.47379883335192	"CELF2-AS1"
"SLC9A9"	-1.01978009431262	-0.785004067510981	0.717224271049281	1.6594339559551	"SLC9A9"
"SLC35C1"	0.624904406524197	-0.277786070446394	-0.483470988559091	-0.611301308809608	"SLC35C1"
"TIGIT"	-1.3764414937015	-1.01233411193591	0.261646337765	2.29884696068587	"TIGIT"
"CLDN7"	0.878097126271869	-0.252798293941808	-0.531357631069718	-1.38504480107707	"CLDN7"
"ZNF101"	-0.367628257760084	-0.627843747677566	-0.175220861617091	1.24512702230204	"ZNF101"
"COA4"	0.440517249612096	-0.174070305938207	-0.502871985276129	-0.345309814698051	"COA4"
"GINS3"	-0.146906634178903	0.269432597158626	-0.295610053224844	0.0380184848972755	"GINS3"
"AQP7P2"	-0.135370484336965	-0.296483039287681	0.0637310571217058	0.578014109789156	"AQP7P2"
"PNMAL1"	-0.82374515655819	-0.293725536491702	0.328275932902992	1.29845672293467	"PNMAL1"
"CHST15"	-0.635745973778723	0.823246181557725	-0.34161886671902	0.0363555558674424	"CHST15"
"MGAT4C"	-1.37829970701927	-1.04207134978098	0.740419675140502	2.12608858082748	"MGAT4C"
"TNRC18"	0.553684337877611	-0.248476503455882	-0.517949953721952	-0.471074827404035	"TNRC18"
"TMEM30B"	0.927867960262316	-0.49979041708337	-0.386927030367423	-1.08306579662152	"TMEM30B"
"KCNIP1"	-0.630870365132424	-1.05982265726506	0.458281508976486	1.57215625653949	"KCNIP1"
"ZNF708"	0.0497224402950894	-0.483375354782946	-0.00337804900326137	0.506416318530959	"ZNF708"
"MRPL41"	0.568981169746973	-0.245241293212315	-0.703666676800964	-0.411408790521965	"MRPL41"
"CREB3L2"	-0.341942052729328	-0.0885270841384484	-0.0908394405664557	0.702403671644787	"CREB3L2"
"P2RY8"	-1.26676038425563	-1.36591264014227	0.251169820000044	2.36990370766397	"P2RY8"
"UNC5C"	-0.651308318717667	0.102584108896132	-0.471056100655724	1.04949010982673	"UNC5C"
"TSEN54"	0.514910387804887	-0.226305051316715	-0.374141652879601	-0.503934242651951	"TSEN54"
"RGMA"	-0.992885335393567	-0.780808731190073	2.48956892744863	-0.0851215398209307	"RGMA"
"UBA7"	0.420100988985436	-0.428183368064402	-0.235731529611617	-0.0853434916071417	"UBA7"
"FAM159A"	-0.881361672691079	-0.90819173607397	-0.467119272612035	2.08036821726016	"FAM159A"
"EXT1"	0.0410422607542605	0.193239964823022	-0.336058192758996	-0.186769051642023	"EXT1"
"SHMT2"	0.0164521596454711	0.215513970708	-0.431605564696499	-0.123256270746725	"SHMT2"
"HHIPL1"	-0.619841375422745	0.26553278842844	-0.279242998572389	0.766431583075048	"HHIPL1"
"CYB5D1"	0.00678657068399371	-0.240814176260251	0.332172748689525	0.0970710752698203	"CYB5D1"
"BACE2"	0.983397269582832	-0.650321521729576	-0.152251200618827	-1.16069014154083	"BACE2"
"UBE2E2"	-0.721331685622914	0.376664465047615	-0.0621209112113144	0.682149840198822	"UBE2E2"
"KCNA4"	-0.199735138312329	-0.0491358512961323	0.023060747380868	0.409502794377718	"KCNA4"
"GABRG3"	-0.11233823786698	-0.372799145461258	-0.203183693479346	0.759869897926589	"GABRG3"
"PRR34"	-0.533722534258641	-0.115018235974435	0.0449232928591441	0.943969962886651	"PRR34"
"FIGN"	-0.655398047966882	-0.169179281364704	0.75792001305406	0.740707004833734	"FIGN"
"AP1S2"	-0.492702035396587	-0.45395669936707	0.608224841126532	0.89537251122854	"AP1S2"
"C1S"	-0.871313739985308	-0.078243764284926	0.407005009487974	1.12122395424213	"C1S"
"ZNF804B"	-0.0833022580384986	-0.0495243277822834	0.218652442612441	0.0734153155264505	"ZNF804B"
"FAM87A"	-0.35366269430055	-0.420322996525089	1.04224367759779	0.290164867369099	"FAM87A"
"NPLOC4"	-0.0434180766931296	0.161174904422009	-0.366838201508807	0.0450407689363068	"NPLOC4"
"TSHZ2"	-0.46856846138256	-0.27016951470216	0.350192599681828	0.841848374824505	"TSHZ2"
"CAPN12"	1.06981808280431	-0.43397981558524	-0.840546227916659	-1.32721801231775	"CAPN12"
"EXOC7"	-0.127128531454362	0.121438442195933	-0.0855938556399023	0.110217819550014	"EXOC7"
